time_ms,workflow_id,entity_id,event_type,completes_at,compute_ms,cost_usd,decision,entry_agent,errored,inference_ms,infra_job_id,infra_latency_ms,input_tokens,network_back_ms,network_out_ms,output_tokens,prompt_tokens,queue_wait_ms,reason,response_tokens,session_tokens,step,steps,target,tool,tool_ms,total_cost_usd,total_latency_ms,workload
89159.150,wf-tool-heavy-0067,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-151,,,,,,,,,,,,,,,,,,
89159.150,wf-tool-heavy-0067,agent-shared,LLM_DISPATCH,96630.96936607808,,0.007000000000000001,GENERATE_TEXT,,,7471.819151861983,,,,0.0,0.0,190,,,,,,,,,,,,,
89800.789,wf-chat-light-0044,agent-shared,AGENT_RECEIVE,,,,,,,,,,13,,,,,,,,13,1,,,,,,,
89800.789,wf-chat-light-0044,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0018625000000000002,GENERATE_TEXT,,,,agent-shared-infra-152,1.0416666666666667,,,,183,,0.0,,,,,,,,,,,
89801.831,wf-chat-light-0044,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-152,,,,,,,,,,,,,,,,,,
89801.831,wf-chat-light-0044,agent-shared,LLM_DISPATCH,95340.9898030476,,0.0018625000000000002,GENERATE_TEXT,,,5539.158749019832,,,,0.0,0.0,183,,,,,,,,,,,,,
90339.244,wf-tool-heavy-0073,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,94,,,,,,,,,,,,,
90339.244,wf-tool-heavy-0073,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.001575,3531.303828271324,tool-heavy
90970.222,wf-chat-light-0045,agent-shared,AGENT_RECEIVE,,,,,,,,,,42,,,,,,,,42,1,,,,,,,
90970.222,wf-chat-light-0045,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0010650000000000002,CALL_TOOL,,,,agent-shared-infra-153,1.0416666666666667,,,,96,,0.0,,,,,,,,,,,
90971.263,wf-chat-light-0045,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-153,,,,,,,,,,,,,,,,,,
90971.263,wf-chat-light-0045,agent-shared,LLM_DISPATCH,93013.21026159025,,0.0010650000000000002,CALL_TOOL,,,2041.9470480968355,,,,0.0,0.0,96,,,,,,,,,,,,,
91311.809,wf-chat-light-0037,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,136,,,,,,,,,,,,,
91311.809,wf-chat-light-0037,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,4,,,,0.01283,20713.543741775356,chat-light
91344.953,wf-chat-light-0046,agent-shared,AGENT_RECEIVE,,,,,,,,,,55,,,,,,,,55,1,,,,,,,
91344.953,wf-chat-light-0046,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0021275,CALL_TOOL,,,,agent-shared-infra-154,1.0416666666666667,,,,199,,0.0,,,,,,,,,,,
91345.995,wf-chat-light-0046,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-154,,,,,,,,,,,,,,,,,,
91345.995,wf-chat-light-0046,agent-shared,LLM_DISPATCH,97373.72965824246,,0.0021275,CALL_TOOL,,,6027.7345571341475,,,,0.0,0.0,199,,,,,,,,,,,,,
91490.439,wf-chat-light-0040,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,91,,,,,,,,search-tool,,,,,
91490.439,wf-chat-light-0040,agent-shared,TOOL_DISPATCH,91732.92279106162,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,242.4841518609676,,,
91732.923,wf-chat-light-0040,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,675,3,,,,,,,
91732.923,wf-chat-light-0040,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0036875000000000002,CALL_TOOL,,,,agent-shared-infra-155,1.0416666666666667,,,,200,,0.0,,,,,,,,,,,
91732.923,wf-chat-light-0040,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
91733.964,wf-chat-light-0040,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-155,,,,,,,,,,,,,,,,,,
91733.964,wf-chat-light-0040,agent-shared,LLM_DISPATCH,98650.68147041283,,0.0036875000000000002,CALL_TOOL,,,6916.717012684547,,,,0.0,0.0,200,,,,,,,,,,,,,
92427.400,wf-tool-heavy-0072,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,216,,,,,,,,,,,,,
92427.400,wf-tool-heavy-0072,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0023675000000000002,7255.092587978346,tool-heavy
93013.210,wf-chat-light-0045,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,96,,,,,,,,search-tool,,,,,
93013.210,wf-chat-light-0045,agent-shared,TOOL_DISPATCH,93249.66773857638,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,236.45747698612334,,,
93075.690,wf-tool-heavy-0074,agent-shared,AGENT_RECEIVE,,,,,,,,,,189,,,,,,,,189,1,,,,,,,
93075.690,wf-tool-heavy-0074,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0026925000000000004,CALL_TOOL,,,,agent-shared-infra-156,1.0416666666666667,,,,222,,0.0,,,,,,,,,,,
93076.732,wf-tool-heavy-0074,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-156,,,,,,,,,,,,,,,,,,
93076.732,wf-tool-heavy-0074,agent-shared,LLM_DISPATCH,100630.73945635649,,0.0026925000000000004,CALL_TOOL,,,7554.007339626672,,,,0.0,0.0,222,,,,,,,,,,,,,
93128.703,wf-chat-light-0043,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,145,,,,,,,,search-tool,,,,,
93128.703,wf-chat-light-0043,agent-shared,TOOL_DISPATCH,93347.25296643593,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,218.55003120552936,,,
93249.668,wf-chat-light-0045,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,342,2,,,,,,,
93249.668,wf-chat-light-0045,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0027150000000000004,CALL_TOOL,,,,agent-shared-infra-157,1.0416666666666667,,,,186,,0.0,,,,,,,,,,,
93249.668,wf-chat-light-0045,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
93250.709,wf-chat-light-0045,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-157,,,,,,,,,,,,,,,,,,
93250.709,wf-chat-light-0045,agent-shared,LLM_DISPATCH,100290.37276464056,,0.0027150000000000004,CALL_TOOL,,,7039.663359397514,,,,0.0,0.0,186,,,,,,,,,,,,,
93347.253,wf-chat-light-0043,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,335,2,,,,,,,
93347.253,wf-chat-light-0043,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0018075,CALL_TOOL,,,,agent-shared-infra-158,1.0416666666666667,,,,97,,0.0,,,,,,,,,,,
93347.253,wf-chat-light-0043,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
93348.295,wf-chat-light-0043,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-158,,,,,,,,,,,,,,,,,,
93348.295,wf-chat-light-0043,agent-shared,LLM_DISPATCH,94746.13481545435,,0.0018075,CALL_TOOL,,,1397.8401823517527,,,,0.0,0.0,97,,,,,,,,,,,,,
93461.735,wf-tool-heavy-0071,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,175,,,,,,,,,,,,,
93461.735,wf-tool-heavy-0071,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.004945,12534.131563226067,tool-heavy
93545.856,wf-chat-light-0041,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,139,,,,,,,,search-tool,,,,,
93545.856,wf-chat-light-0041,agent-shared,TOOL_DISPATCH,93664.8984456005,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,119.04249216746614,,,
93664.898,wf-chat-light-0041,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,668,3,,,,,,,
93664.898,wf-chat-light-0041,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0024100000000000002,GENERATE_TEXT,,,,agent-shared-infra-159,1.0416666666666667,,,,74,,0.0,,,,,,,,,,,
93664.898,wf-chat-light-0041,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
93665.940,wf-chat-light-0041,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-159,,,,,,,,,,,,,,,,,,
93665.940,wf-chat-light-0041,agent-shared,LLM_DISPATCH,96590.2478224355,,0.0024100000000000002,GENERATE_TEXT,,,2924.307710168333,,,,0.0,0.0,74,,,,,,,,,,,,,
93795.759,wf-chat-light-0042,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,212,,,,,,,,search-tool,,,,,
93795.759,wf-chat-light-0042,agent-shared,TOOL_DISPATCH,94008.51376119735,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,212.75453878034526,,,
94008.514,wf-chat-light-0042,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,335,2,,,,,,,
94008.514,wf-chat-light-0042,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0030175,CALL_TOOL,,,,agent-shared-infra-160,1.0416666666666667,,,,218,,0.0,,,,,,,,,,,
94008.514,wf-chat-light-0042,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
94009.555,wf-chat-light-0042,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-160,,,,,,,,,,,,,,,,,,
94009.555,wf-chat-light-0042,agent-shared,LLM_DISPATCH,98783.57394227345,,0.0030175,CALL_TOOL,,,4774.018514409422,,,,0.0,0.0,218,,,,,,,,,,,,,
94443.164,wf-tool-heavy-0075,agent-shared,AGENT_RECEIVE,,,,,,,,,,194,,,,,,,,194,1,,,,,,,
94443.164,wf-tool-heavy-0075,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.001325,CALL_TOOL,,,,agent-shared-infra-161,1.0416666666666667,,,,84,,0.0,,,,,,,,,,,
94444.206,wf-tool-heavy-0075,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-161,,,,,,,,,,,,,,,,,,
94444.206,wf-tool-heavy-0075,agent-shared,LLM_DISPATCH,97645.68306447958,,0.001325,CALL_TOOL,,,3201.477522058664,,,,0.0,0.0,84,,,,,,,,,,,,,
94618.476,wf-chat-light-0047,agent-shared,AGENT_RECEIVE,,,,,,,,,,41,,,,,,,,41,1,,,,,,,
94618.476,wf-chat-light-0047,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0010925,GENERATE_TEXT,,,,agent-shared-infra-162,1.0416666666666667,,,,99,,0.0,,,,,,,,,,,
94619.518,wf-chat-light-0047,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-162,,,,,,,,,,,,,,,,,,
94619.518,wf-chat-light-0047,agent-shared,LLM_DISPATCH,97320.52660085572,,0.0010925,GENERATE_TEXT,,,2701.008654949326,,,,0.0,0.0,99,,,,,,,,,,,,,
94746.135,wf-chat-light-0043,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,97,,,,,,,,search-tool,,,,,
94746.135,wf-chat-light-0043,agent-shared,TOOL_DISPATCH,94895.59923776516,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,149.46442231079908,,,
94895.599,wf-chat-light-0043,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,635,3,,,,,,,
94895.599,wf-chat-light-0043,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0032275000000000003,GENERATE_TEXT,,,,agent-shared-infra-163,1.0416666666666667,,,,164,,0.0,,,,,,,,,,,
94895.599,wf-chat-light-0043,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
94896.641,wf-chat-light-0043,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-163,,,,,,,,,,,,,,,,,,
94896.641,wf-chat-light-0043,agent-shared,LLM_DISPATCH,99337.34586265683,,0.0032275000000000003,GENERATE_TEXT,,,4440.704958225011,,,,0.0,0.0,164,,,,,,,,,,,,,
95281.600,wf-chat-light-0048,agent-shared,AGENT_RECEIVE,,,,,,,,,,51,,,,,,,,51,1,,,,,,,
95281.600,wf-chat-light-0048,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0012975,CALL_TOOL,,,,agent-shared-infra-164,1.0416666666666667,,,,117,,0.0,,,,,,,,,,,
95282.642,wf-chat-light-0048,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-164,,,,,,,,,,,,,,,,,,
95282.642,wf-chat-light-0048,agent-shared,LLM_DISPATCH,98718.38139481828,,0.0012975,CALL_TOOL,,,3435.739623708425,,,,0.0,0.0,117,,,,,,,,,,,,,
95340.990,wf-chat-light-0044,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,183,,,,,,,,,,,,,
95340.990,wf-chat-light-0044,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0018625000000000002,5540.2004156865005,chat-light
96590.248,wf-chat-light-0041,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,74,,,,,,,,,,,,,
96590.248,wf-chat-light-0041,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.006750000000000001,13072.187915748465,chat-light
96630.969,wf-tool-heavy-0067,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,190,,,,,,,,,,,,,
96630.969,wf-tool-heavy-0067,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,7,,,,0.031740000000000004,30911.69856736684,tool-heavy
97320.527,wf-chat-light-0047,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,99,,,,,,,,,,,,,
97320.527,wf-chat-light-0047,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0010925,2702.0503216159996,chat-light
97373.730,wf-chat-light-0046,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,199,,,,,,,,search-tool,,,,,
97373.730,wf-chat-light-0046,agent-shared,TOOL_DISPATCH,97701.22034891331,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,327.4906906708506,,,
97521.675,wf-tool-heavy-0076,agent-shared,AGENT_RECEIVE,,,,,,,,,,163,,,,,,,,163,1,,,,,,,
97521.675,wf-tool-heavy-0076,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0023675000000000002,CALL_TOOL,,,,agent-shared-infra-165,1.0416666666666667,,,,196,,0.0,,,,,,,,,,,
97522.716,wf-tool-heavy-0076,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-165,,,,,,,,,,,,,,,,,,
97522.716,wf-tool-heavy-0076,agent-shared,LLM_DISPATCH,105065.73116473216,,0.0023675000000000002,CALL_TOOL,,,7543.01490910215,,,,0.0,0.0,196,,,,,,,,,,,,,
97645.683,wf-tool-heavy-0075,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,84,,,,,,,,search-tool,,,,,
97645.683,wf-tool-heavy-0075,agent-shared,TOOL_DISPATCH,97866.28337518116,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,220.60031070157547,,,
97701.220,wf-chat-light-0046,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,355,2,,,,,,,
97701.220,wf-chat-light-0046,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0026075000000000004,GENERATE_TEXT,,,,agent-shared-infra-166,1.0416666666666667,,,,172,,0.0,,,,,,,,,,,
97701.220,wf-chat-light-0046,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
97702.262,wf-chat-light-0046,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-166,,,,,,,,,,,,,,,,,,
97702.262,wf-chat-light-0046,agent-shared,LLM_DISPATCH,100786.24725100845,,0.0026075000000000004,GENERATE_TEXT,,,3083.985235428461,,,,0.0,0.0,172,,,,,,,,,,,,,
97866.283,wf-tool-heavy-0075,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,494,2,,,,,,,
97866.283,wf-tool-heavy-0075,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0016850000000000003,CALL_TOOL,,,,agent-shared-infra-167,1.0416666666666667,,,,45,,0.0,,,,,,,,,,,
97866.283,wf-tool-heavy-0075,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
97867.325,wf-tool-heavy-0075,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-167,,,,,,,,,,,,,,,,,,
97867.325,wf-tool-heavy-0075,agent-shared,LLM_DISPATCH,98910.39573386632,,0.0016850000000000003,CALL_TOOL,,,1043.0706920184834,,,,0.0,0.0,45,,,,,,,,,,,,,
98127.416,wf-tool-heavy-0077,agent-shared,AGENT_RECEIVE,,,,,,,,,,161,,,,,,,,161,1,,,,,,,
98127.416,wf-tool-heavy-0077,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0025725,GENERATE_TEXT,,,,agent-shared-infra-168,1.0416666666666667,,,,217,,0.0,,,,,,,,,,,
98128.457,wf-tool-heavy-0077,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-168,,,,,,,,,,,,,,,,,,
98128.457,wf-tool-heavy-0077,agent-shared,LLM_DISPATCH,102679.00227114953,,0.0025725,GENERATE_TEXT,,,4550.544918877813,,,,0.0,0.0,217,,,,,,,,,,,,,
98650.681,wf-chat-light-0040,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,200,,,,,,,,search-tool,,,,,
98650.681,wf-chat-light-0040,agent-shared,TOOL_DISPATCH,98895.97208100879,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,245.2906105959566,,,
98718.381,wf-chat-light-0048,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,117,,,,,,,,search-tool,,,,,
98718.381,wf-chat-light-0048,agent-shared,TOOL_DISPATCH,98946.54643836942,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,228.1650435511366,,,
98783.574,wf-chat-light-0042,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,218,,,,,,,,search-tool,,,,,
98783.574,wf-chat-light-0042,agent-shared,TOOL_DISPATCH,98995.20882355173,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,211.63488127827756,,,
98895.972,wf-chat-light-0040,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,975,4,,,,,,,
98895.972,wf-chat-light-0040,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0038875000000000003,GENERATE_TEXT,,,,agent-shared-infra-169,1.0416666666666667,,,,145,,0.0,,,,,,,,,,,
98895.972,wf-chat-light-0040,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
98897.014,wf-chat-light-0040,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-169,,,,,,,,,,,,,,,,,,
98897.014,wf-chat-light-0040,agent-shared,LLM_DISPATCH,102522.4186533393,,0.0038875000000000003,GENERATE_TEXT,,,3625.404905663829,,,,0.0,0.0,145,,,,,,,,,,,,,
98910.396,wf-tool-heavy-0075,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,45,,,,,,,,search-tool,,,,,
98910.396,wf-tool-heavy-0075,agent-shared,TOOL_DISPATCH,99109.33871769995,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,198.94298383364142,,,
98946.546,wf-chat-light-0048,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,351,2,,,,,,,
98946.546,wf-chat-light-0048,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0031275,CALL_TOOL,,,,agent-shared-infra-170,1.0416666666666667,,,,225,,0.0,,,,,,,,,,,
98946.546,wf-chat-light-0048,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
98947.588,wf-chat-light-0048,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-170,,,,,,,,,,,,,,,,,,
98947.588,wf-chat-light-0048,agent-shared,LLM_DISPATCH,108014.68601221025,,0.0031275,CALL_TOOL,,,9067.09790717416,,,,0.0,0.0,225,,,,,,,,,,,,,
98995.209,wf-chat-light-0042,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,635,3,,,,,,,
98995.209,wf-chat-light-0042,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0027675,CALL_TOOL,,,,agent-shared-infra-171,1.0416666666666667,,,,118,,0.0,,,,,,,,,,,
98995.209,wf-chat-light-0042,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
98996.250,wf-chat-light-0042,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-171,,,,,,,,,,,,,,,,,,
98996.250,wf-chat-light-0042,agent-shared,LLM_DISPATCH,104801.92655890487,,0.0027675,CALL_TOOL,,,5805.676068686476,,,,0.0,0.0,118,,,,,,,,,,,,,
99109.339,wf-tool-heavy-0075,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,794,3,,,,,,,
99109.339,wf-tool-heavy-0075,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0036450000000000007,CALL_TOOL,,,,agent-shared-infra-172,1.0416666666666667,,,,166,,0.0,,,,,,,,,,,
99109.339,wf-tool-heavy-0075,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
99110.380,wf-tool-heavy-0075,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-172,,,,,,,,,,,,,,,,,,
99110.380,wf-tool-heavy-0075,agent-shared,LLM_DISPATCH,104518.66431182144,,0.0036450000000000007,CALL_TOOL,,,5408.283927454817,,,,0.0,0.0,166,,,,,,,,,,,,,
99337.346,wf-chat-light-0043,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,164,,,,,,,,,,,,,
99337.346,wf-chat-light-0043,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,3,,,,0.0065725,10293.659976425784,chat-light
100290.373,wf-chat-light-0045,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,186,,,,,,,,search-tool,,,,,
100290.373,wf-chat-light-0045,agent-shared,TOOL_DISPATCH,100471.03929064798,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,180.66652600742734,,,
100471.039,wf-chat-light-0045,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,642,3,,,,,,,
100471.039,wf-chat-light-0045,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0026650000000000003,CALL_TOOL,,,,agent-shared-infra-173,1.0416666666666667,,,,106,,0.0,,,,,,,,,,,
100471.039,wf-chat-light-0045,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
100472.081,wf-chat-light-0045,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-173,,,,,,,,,,,,,,,,,,
100472.081,wf-chat-light-0045,agent-shared,LLM_DISPATCH,103666.17581014211,,0.0026650000000000003,CALL_TOOL,,,3194.094852827463,,,,0.0,0.0,106,,,,,,,,,,,,,
100630.739,wf-tool-heavy-0074,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,222,,,,,,,,search-tool,,,,,
100630.739,wf-tool-heavy-0074,agent-shared,TOOL_DISPATCH,100792.94560500934,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,162.20614865284938,,,
100786.247,wf-chat-light-0046,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,172,,,,,,,,,,,,,
100786.247,wf-chat-light-0046,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,2,,,,0.0047350000000000005,9441.293816566802,chat-light
100792.946,wf-tool-heavy-0074,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,489,2,,,,,,,
100792.946,wf-tool-heavy-0074,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0022225,CALL_TOOL,,,,agent-shared-infra-174,1.0416666666666667,,,,100,,0.0,,,,,,,,,,,
100792.946,wf-tool-heavy-0074,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
100793.987,wf-tool-heavy-0074,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-174,,,,,,,,,,,,,,,,,,
100793.987,wf-tool-heavy-0074,agent-shared,LLM_DISPATCH,103960.8643467059,,0.0022225,CALL_TOOL,,,3166.8770750298904,,,,0.0,0.0,100,,,,,,,,,,,,,
102522.419,wf-chat-light-0040,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,145,,,,,,,,,,,,,
102522.419,wf-chat-light-0040,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,4,,,,0.011930000000000001,20831.13383279332,chat-light
102679.002,wf-tool-heavy-0077,agent-shared,LLM_COMPLETE,,,,GENERATE_TEXT,,,,,,,,,217,,,,,,,,,,,,,
102679.002,wf-tool-heavy-0077,ORCHESTRATOR,COMPLETE,,,,,,,,,,,,,,,,SUCCESS,,,,1,,,,0.0025725,4551.586585544486,tool-heavy
103666.176,wf-chat-light-0045,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,106,,,,,,,,search-tool,,,,,
103666.176,wf-chat-light-0045,agent-shared,TOOL_DISPATCH,103847.47655729917,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,181.3007471570585,,,
103847.477,wf-chat-light-0045,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,942,4,,,,,,,
103847.477,wf-chat-light-0045,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.004495000000000001,CALL_TOOL,,,,agent-shared-infra-175,1.0416666666666667,,,,214,,0.0,,,,,,,,,,,
103847.477,wf-chat-light-0045,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
103848.518,wf-chat-light-0045,agent-shared,INFRA_COMPLETE,,,,,,,,agent-shared-infra-175,,,,,,,,,,,,,,,,,,
103848.518,wf-chat-light-0045,agent-shared,LLM_DISPATCH,108844.45762467197,,0.004495000000000001,CALL_TOOL,,,4995.939400706121,,,,0.0,0.0,214,,,,,,,,,,,,,
103960.864,wf-tool-heavy-0074,agent-shared,LLM_COMPLETE,,,,CALL_TOOL,,,,,,,,,100,,,,,,,,search-tool,,,,,
103960.864,wf-tool-heavy-0074,agent-shared,TOOL_DISPATCH,104110.5300613329,,,,,false,,,,,0.0,0.0,,,,,,,,,,search-tool,149.66571462699704,,,
104110.530,wf-tool-heavy-0074,agent-shared,AGENT_RECEIVE,,,,,,,,,,300,,,,,,,,789,3,,,,,,,
104110.530,wf-tool-heavy-0074,agent-shared,INFRA_SUBMIT,,1.0416666666666667,0.0033525000000000004,CALL_TOOL,,,,agent-shared-infra-176,1.0416666666666667,,,,138,,0.0,,,,,,,,,,,
104110.530,wf-tool-heavy-0074,agent-shared,TOOL_RETURN,,,,,,,,,,,,,,,,,300,,,,,,,,,
